Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.23377,-
6,2.695714,-
7,11.886332,-
8,5.67981,-
9,1.734731,-
10,1.73882,-
11,1.737382,-
12,1.73948,-
13,4.198381,-
14,2.664431,-
15,2.320893,-
16,2.772056,-
17,1.768358,-
18,1.788313,-
19,1.779051,-
20,1.778153,-
21,5.661573,-
22,100,Daño
23,7.821957,-
24,16.16152,-
25,1.809448,-
26,1.865936,-
27,1.838751,-
28,1.845582,-
29,2.039569,-
30,2.104849,-
31,2.18857,-
32,2.415122,-
33,1.918952,-
34,1.978188,-
35,1.897753,-
36,1.873497,-
37,2.010702,-
38,2.068397,-
39,2.150625,-
40,1.992031,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
