Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,47.043661,-
6,46.963065,-
7,48.226716,-
8,48.147412,-
9,12.74169,-
10,19.639505,-
11,12.74176,-
12,6.510223,-
13,32.906352,-
14,31.926744,-
15,17.233096,-
16,16.253774,-
17,18.988352,-
18,28.333295,-
19,18.988179,-
20,11.817425,-
21,26.358749,-
22,100,Daño
23,97.197375,Daño
24,29.161834,-
25,25.180423,-
26,38.725301,-
27,25.180247,-
28,19.000212,-
29,37.779372,-
30,36.357171,-
31,21.558561,-
32,20.137006,-
33,26.094686,-
34,29.1528,-
35,26.094674,-
36,24.178749,-
37,26.883215,-
38,26.023108,-
39,25.595013,-
40,24.734691,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
