Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,15.721272,-
6,8.576657,-
7,12.214787,-
8,2.082889,-
9,0.608961,-
10,0.729351,-
11,-0.072029,-
12,-0.281893,-
13,1.605626,-
14,2.047805,-
15,1.347278,-
16,1.485933,-
17,1.374497,-
18,1.456659,-
19,0.529377,-
20,0.40701,-
21,3.755117,-
22,4.479702,-
23,4.481109,-
24,4.593196,-
25,0.162254,-
26,0.475458,-
27,0.803578,-
28,0.446267,-
29,2.881571,-
30,22.548685,-
31,15.21031,-
32,5.484537,-
33,6.930625,-
34,7.775772,-
35,6.30771,-
36,6.624082,-
37,7.446049,-
38,15.622181,-
39,100,Daño
40,12.81153,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
