Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,8.299977,-
6,8.311324,-
7,5.761897,-
8,4.979308,-
9,2.742379,-
10,1.997079,-
11,1.463731,-
12,1.017607,-
13,5.407356,-
14,4.89318,-
15,4.941689,-
16,5.065165,-
17,1.721431,-
18,2.57774,-
19,2.348038,-
20,1.785647,-
21,5.734603,-
22,3.945198,-
23,8.02668,-
24,7.77711,-
25,2.505859,-
26,3.005962,-
27,3.058824,-
28,2.907919,-
29,7.99175,-
30,100,Daño
31,8.367614,-
32,3.607359,-
33,2.936778,-
34,3.146252,-
35,3.556419,-
36,3.332775,-
37,2.343756,-
38,2.976664,-
39,3.33358,-
40,3.17055,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
