Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,46.209096,-
6,60.969209,Daño
7,60.968157,Daño
8,46.209569,-
9,32.792013,-
10,34.655047,-
11,16.176815,-
12,34.655103,-
13,36.600032,-
14,26.768437,-
15,26.768283,-
16,36.600003,-
17,27.643263,-
18,22.644017,-
19,24.115563,-
20,22.64402,-
21,35.144141,-
22,35.144538,-
23,31.07799,-
24,31.078089,-
25,53.678445,Daño
26,9.942085,-
27,21.987035,-
28,9.94213,-
29,59.691496,Daño
30,6.348416,-
31,6.348509,-
32,59.691949,Daño
33,74.687731,Daño
34,8.053503,-
35,14.4527,-
36,8.053499,-
37,100,Daño
38,13.651616,-
39,13.651688,-
40,99.999989,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
