Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,40.722419,-
6,18.261735,-
7,100,Daño
8,26.151391,-
9,8.03663,-
10,6.694266,-
11,11.134822,-
12,13.142267,-
13,23.867071,-
14,7.512848,-
15,31.164435,-
16,8.083892,-
17,3.855962,-
18,3.466365,-
19,2.809976,-
20,3.061743,-
21,2.503615,-
22,37.854954,-
23,1.158549,-
24,22.154526,-
25,0.143529,-
26,0.341821,-
27,1.530745,-
28,1.884824,-
29,0.273206,-
30,0.54675,-
31,1.97977,-
32,0.435296,-
33,0.698618,-
34,0.694574,-
35,1.267245,-
36,1.440269,-
37,3.020848,-
38,1.043839,-
39,3.509645,-
40,1.046663,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
